Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
beta_178, 0.219999872647, 0.0813302431725, 0.0081249321366, 0.172964224119, 0.377141653779, 0.171596285959, 0.176956367387, 0.180549530333, 0.184563193471, 0.377141653779
beta_179, 4.58712093374, 0.160128957896, 0.0135246978883, 4.46966213833, 4.79612797542, 4.47017787231, 4.4956667236, 4.6250600789, 4.66330375354, 4.80107690325
beta_180, 0.0626930211979, 0.016236646344, 0.00161517439623, 0.0522844530687, 0.0960445881445, 0.0518630534204, 0.0530235932869, 0.0557698304506, 0.057268158067, 0.0960445881445
beta_181, -0.79133094814, 0.184355585566, 0.0182829208901, -0.906796875703, -0.404720165723, -0.909527726905, -0.895988559915, -0.881790900993, -0.835172792076, -0.404720165723
beta_182, 0.377645915974, 0.359256872171, 0.0328889272655, 0.214672738615, 1.03873427459, 0.211021320378, 0.236229521325, 0.242345697009, 0.273250379299, 1.03873427459
beta_183, -1.73340452104, 0.342212234825, 0.0336224791466, -1.99739707297, -1.01324124333, -2.0031548804, -1.95097956376, -1.8454084868, -1.78920138104, -1.01324124333
beta_184, -0.785529219745, 0.0391882933163, 0.00379555573318, -0.811246600209, -0.712945222138, -0.812184554474, -0.806321476893, -0.799414911935, -0.795527195216, -0.712945222138
beta_185, -0.44014694421, 0.482732575696, 0.0484818310992, -1.45548641752, -0.179624841759, -1.45548641752, -0.231254160441, -0.20490195887, -0.192347077661, -0.173248611098
beta_186, -0.0155549615187, 0.00365503227216, 0.000359171067427, -0.0228804505343, -0.0135114645678, -0.0228804505343, -0.0144281412204, -0.0141820891248, -0.0140182965382, -0.0105889823126
beta_187, 0.0177520566259, 0.0146496676177, 0.00146099060601, -0.0116165392149, 0.025701513821, -0.0116165392149, 0.023511126813, 0.0244453661932, 0.0252669436087, 0.0257783461018
beta_188, -1.40265976201, 0.283655398022, 0.0279527439136, -1.63752401148, -0.806647457466, -1.65368519745, -1.53259146512, -1.49739900133, -1.48708706121, -0.806647457466
beta_189, 0.0628637338358, 0.043434369613, 0.00434315078631, 0.0345807198974, 0.150039679681, 0.0342430825863, 0.0392787294913, 0.0451031858811, 0.0474003431807, 0.150039679681
beta_190, 0.318734787755, 0.033748847614, 0.00328013577631, 0.265719305592, 0.342710982438, 0.265719305592, 0.326870803449, 0.331848452952, 0.336338181896, 0.343245851872
beta_191, 0.865375724539, 0.196951522289, 0.0195568564782, 0.74390140254, 1.28331123509, 0.741523670658, 0.754078665444, 0.786167943034, 0.792988886368, 1.28331123509
beta_192, 0.00352507704964, 0.000331919787224, 2.72363810904e-05, 0.00334536606341, 0.00362107345123, 0.00334536606341, 0.00339903058841, 0.00353434171933, 0.00359677804109, 0.00362282735117
beta_193, 1.36803496662, 0.153524708439, 0.0147992932408, 1.2738457922, 1.68277591105, 1.1887895503, 1.28489080762, 1.32013273732, 1.34475728954, 1.68277591105
beta_194, -0.497054604756, 0.182909517291, 0.0164573670735, -0.584636526951, -0.308512240695, -0.584636526951, -0.572994147422, -0.555983172825, -0.531251095949, -0.308512240695
beta_195, 0.363046636132, 0.0594003138821, 0.00594416662638, 0.23900196089, 0.399912065538, 0.23900196089, 0.387130106541, 0.391924729671, 0.392852240009, 0.400431305492
beta_196, 0.110167784013, 0.16687303439, 0.0166667856811, -0.217817876172, 0.199852827735, -0.217817876172, 0.178244604463, 0.187060643275, 0.194302996072, 0.201546712911
beta_197, -1.77366988743, 0.111895202086, 0.00949082719028, -1.81924864064, -1.70398735593, -1.82192317885, -1.81081715678, -1.78879991165, -1.78406330177, -1.70398735593
beta_198, -1.33460380158, 0.177191401661, 0.0146297703537, -1.3753842657, -1.29752695516, -1.42132920492, -1.36529892921, -1.33851623875, -1.31989911109, -1.29752695516
beta_199, 0.52659820142, 0.110424449383, 0.011035067243, 0.459996650276, 0.751992139081, 0.45833242245, 0.468852126365, 0.470987476105, 0.4865508238, 0.751992139081
beta_200, 1.09345568505, 0.0544112928403, 0.00473096758945, 1.04388688577, 1.11981766261, 1.04388688577, 1.1002633483, 1.10282475318, 1.1123983506, 1.12135069671
beta_201, 0.023175097393, 0.0336521756667, 0.0027330159894, -0.0121291392548, 0.0311520121372, -0.0121291392548, 0.0210805165124, 0.0263204497521, 0.0282122552371, 0.0531000925412
beta_202, -0.29311437413, 0.072111933429, 0.00711384948756, -0.448736996963, -0.255086083013, -0.448736996963, -0.262010820241, -0.260941380661, -0.258334665466, -0.254734936528
beta_203, 1.19715937334, 0.0641473607691, 0.00513320807028, 1.18125588846, 1.22343765907, 1.18125588846, 1.1852836784, 1.20691021126, 1.21208489693, 1.2237218515
beta_204, 1.60399507525, 0.180094328959, 0.017940984404, 1.24000260599, 1.73200062526, 1.24000260599, 1.63680870987, 1.67232208606, 1.70190111699, 1.73785911682
beta_205, 0.633076537116, 0.0513886572115, 0.00502518190996, 0.541736335101, 0.666687679577, 0.541736335101, 0.642689469228, 0.654318148286, 0.660257366705, 0.667068842266
beta_206, -0.65143093788, 0.0357791742014, 0.00336436960198, -0.72105131399, -0.628853118373, -0.72105131399, -0.646209426791, -0.641264763944, -0.632377181791, -0.628853118373
beta_207, -0.0319515124211, 0.0120655883144, 0.0011770712635, -0.0384160186362, -0.012084835375, -0.0384211347662, -0.0377742187689, -0.0375096702467, -0.0372900553388, -0.012084835375
beta_208, 0.168889107708, 0.245954087711, 0.0229247969079, -0.294787795538, 0.332245552849, -0.294787795538, 0.17135102409, 0.212646621003, 0.320224024312, 0.367299485278
beta_209, 1.48059776425, 0.0767610101386, 0.00622735948641, 1.46184907644, 1.54866874033, 1.36475802128, 1.47122527291, 1.47579753055, 1.49709308429, 1.54866874033
beta_210, -1.176169722, 0.211695179646, 0.020801975166, -1.51228889351, -1.01483971353, -1.65636569868, -1.19484684419, -1.07443075565, -1.03594135782, -1.01671669069
beta_211, -3.58238632168, 0.225017221458, 0.0203096215644, -3.7096850877, -3.36102502049, -3.7096850877, -3.68088145393, -3.656972925, -3.6119794556, -3.16978714138
beta_212, 0.330164011724, 0.0192474227475, 0.00173794816035, 0.318803303101, 0.362417253862, 0.318138323333, 0.322474950642, 0.325187161453, 0.329644553652, 0.362417253862
beta_213, 0.179868558771, 0.147122174359, 0.0145660649289, -0.112145039835, 0.260369851512, -0.112145039835, 0.240810038477, 0.243645840805, 0.251465471753, 0.261879472024
beta_214, 0.402751470302, 0.0228213124033, 0.00208521844585, 0.37339715953, 0.414391845684, 0.37339715953, 0.40830769314, 0.410673282649, 0.411459959444, 0.415118730851
beta_215, 4.96814560523, 0.323913675133, 0.0283592732349, 4.68207394954, 5.11009923148, 4.68207394954, 5.02799257006, 5.0557441183, 5.08808132705, 5.11158722515
beta_216, 0.282570819016, 0.15804013372, 0.0151158636152, 0.0490089850205, 0.371630457431, 0.0490089850205, 0.335214761571, 0.349411892294, 0.354429835965, 0.371752822851
beta_217, -2.09396947223, 0.123035267666, 0.0111360409946, -2.14714598748, -1.94668468739, -2.14714598748, -2.13978718874, -2.13051722201, -2.11908085086, -1.94668468739
beta_218, 1.0797823964, 0.0549173880764, 0.00498714273692, 1.02664514596, 1.1247709625, 1.02664514596, 1.07732020091, 1.08829819513, 1.10842237115, 1.1251325372
beta_219, 0.0988610667603, 0.0170706509306, 0.00161694871905, 0.0857402648983, 0.12523802226, 0.0849545753823, 0.0878293930858, 0.0938051073194, 0.0969100520741, 0.12523802226
beta_220, 1.84535491701, 0.0922624798635, 0.00762555719428, 1.80475408562, 1.87492645547, 1.80475408562, 1.85456537721, 1.85766377125, 1.86703255063, 1.87587843398
beta_221, 0.0584722940418, 0.0575935425316, 0.00488707802772, 0.0119885732267, 0.0874754174458, 0.0119885732267, 0.0650174371283, 0.0725897784337, 0.0741480448774, 0.0881739996767
beta_222, 0.533725837161, 0.128195199773, 0.0109781499193, 0.483341458335, 0.715570116625, 0.482070916515, 0.494762284701, 0.506142710742, 0.513957996705, 0.715570116625
beta_223, 0.425695174873, 0.0617393303167, 0.00606787625677, 0.390697412153, 0.551779581998, 0.389405855469, 0.39439045085, 0.39704939084, 0.401136734353, 0.551779581998
beta_224, -1.27152967495, 0.402779481026, 0.039680456385, -1.48971870742, -0.512287376245, -1.49266698562, -1.46766846181, -1.44499537525, -1.42973279375, -0.512287376245
beta_225, -0.00734354187754, 0.190917821216, 0.0170995837728, -0.154355319141, 0.152593089659, -0.15473358838, -0.131457195162, -0.0437702986147, 0.0423277991421, 0.152593089659
beta_226, 0.148431431779, 0.0154260647756, 0.00150590409857, 0.136538875123, 0.175848762744, 0.136538875123, 0.138790142816, 0.142179964019, 0.14437201244, 0.176563008686
beta_227, -2.11095353266, 0.234861503343, 0.0222555797966, -2.58013023098, -1.98299291479, -2.58013023098, -2.05098659156, -2.01795177657, -1.9960567692, -1.98299291479
beta_228, 0.00180023050589, 0.0115282587489, 0.00108486456978, -0.00419464657858, 0.0246833641783, -0.00431275845571, -0.00347016881551, -0.00190307818679, -0.00134994454293, 0.0246833641783
beta_229, -0.0950457558738, 0.0197128445588, 0.00194965677721, -0.133730316725, -0.0823143571025, -0.133730316725, -0.089662468856, -0.0860766310673, -0.0850933243298, -0.0819990483873
beta_230, -0.296076424231, 0.00547364093986, 0.000444526814586, -0.305072517632, -0.29154550845, -0.305107430322, -0.299118350752, -0.295176526997, -0.294055684101, -0.29154550845
beta_231, 0.278924300382, 0.0879362404907, 0.00879199781804, 0.215024884039, 0.453344805736, 0.212781170381, 0.230443533888, 0.241273676606, 0.245715271754, 0.453344805736
beta_232, -0.382782244111, 0.101375521844, 0.0089378376044, -0.553615883232, -0.338844746064, -0.553615883232, -0.363421800001, -0.35765230482, -0.346570943621, -0.338844746064
beta_233, 0.334626067324, 0.0166579318872, 0.00141957367892, 0.327982927661, 0.359171904501, 0.321126809682, 0.329502050056, 0.331816797475, 0.333694444119, 0.359171904501
beta_234, 0.142971028227, 0.136899357577, 0.0124906802333, -0.0994803025818, 0.241366198311, -0.0994803025818, 0.158810189142, 0.175495627501, 0.21741429885, 0.246137866143
beta_235, 0.288053074561, 0.0986030562233, 0.00870716331833, 0.204281373143, 0.35239142952, 0.17000750541, 0.305204709808, 0.312377199735, 0.327689439623, 0.352286033944
beta_236, 1.15796329965, 0.309546566506, 0.0281208228248, 1.01590879346, 1.68984273871, 1.01275084716, 1.03389327335, 1.04475500276, 1.0898312688, 1.68984273871
beta_237, 0.189332762398, 0.422898549569, 0.0421801105448, -0.093865974656, 1.04733876145, -0.101339518313, -0.0713911610307, 0.0107631222296, 0.0775451012977, 1.04733876145
beta_238, -1.20774051296, 0.109959451758, 0.0109076781968, -1.28255617887, -1.00023529317, -1.28255617887, -1.27441274976, -1.25448149496, -1.23641399131, -1.00023529317
beta_239, -2.93405916159, 0.629331462142, 0.0632443113321, -3.26242403138, -1.6278592325, -3.26415825572, -3.25477282417, -3.23900287922, -3.20532415729, -1.6278592325
beta_240, -0.473307397002, 0.378962801418, 0.0379096815717, -0.701519865997, 0.299560820766, -0.703569432133, -0.671479322273, -0.632695917109, -0.616646624911, 0.299560820766
beta_241, 1.2779533371, 0.101564698612, 0.00970374417245, 1.11632460531, 1.33116949732, 1.11632460531, 1.30937839198, 1.31692737139, 1.32853382307, 1.33289910914
beta_242, 0.590595983737, 0.0462108363442, 0.00452342720734, 0.554164070962, 0.674128347004, 0.553490076705, 0.566124783644, 0.573688740692, 0.576686632953, 0.674128347004
beta_243, -0.20719649364, 0.00770730394859, 0.000666397033042, -0.214493625353, -0.202713498691, -0.214493625353, -0.212868339283, -0.206982199231, -0.204550566642, -0.201604070718
beta_244, -0.0218065775791, 0.0106210737265, 0.00103832895569, -0.0283397917988, -0.00285000358904, -0.0284269620629, -0.0278308723213, -0.0259389953388, -0.0247164037759, -0.00285000358904
beta_245, 1.63470559651, 0.0837986752785, 0.00723016027471, 1.5675313248, 1.66945307719, 1.5675313248, 1.64050130671, 1.65196830427, 1.65579891155, 1.67808053257
